model,suite,condition,config_hash,item_id,item_index,level_index,stimulus_level,severity_rank,margin,correct,true_label,predicted_label,target_rank,target_logit,max_softmax,decision_margin
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n01440764/n01440764_141.JPEG,19,0,0.0,0,20.331396102905273,1,0,0,1,14.061773300170898,0.9999999717325593,20.331396102905273
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n01440764/n01440764_13842.JPEG,20,0,0.0,0,17.913135528564453,1,0,0,1,11.202117919921875,0.9999990452055566,17.913135528564453
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n01440764/n01440764_8240.JPEG,21,0,0.0,0,16.985819816589355,1,0,0,1,10.619621276855469,0.9999989402861901,16.985819816589355
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n01440764/n01440764_30782.JPEG,22,0,0.0,0,11.223812580108643,1,0,0,1,7.615769863128662,0.9999631298065758,11.223812580108643
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n01440764/n01440764_12131.JPEG,23,0,0.0,0,17.734512329101562,1,0,0,1,11.633737564086914,0.999999611543248,17.734512329101562
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n01440764/n01440764_10852.JPEG,24,0,0.0,0,15.158907413482666,1,0,0,1,9.086700439453125,0.9999946786882756,15.158907413482666
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n01440764/n01440764_7040.JPEG,25,0,0.0,0,9.799254894256592,1,0,0,1,5.2663960456848145,0.9991537636677091,9.799254894256592
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n01440764/n01440764_5361.JPEG,26,0,0.0,0,18.10955810546875,1,0,0,1,11.150514602661133,0.9999987075218325,18.10955810546875
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n01440764/n01440764_10822.JPEG,27,0,0.0,0,11.066521644592285,1,0,0,1,7.016409397125244,0.9998701500970207,11.066521644592285
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n01440764/n01440764_12971.JPEG,28,0,0.0,0,0.14882946014404297,1,0,0,1,2.055891990661621,0.5323226013010275,0.14882946014404297
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n01440764/n01440764_10281.JPEG,29,0,0.0,0,18.570075035095215,1,0,0,1,11.835729598999023,0.999999488379318,18.570075035095215
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02102040/ILSVRC2012_val_00008162.JPEG,30,0,0.0,0,10.57986307144165,1,217,217,1,5.3683576583862305,0.9996138093542455,10.57986307144165
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02102040/n02102040_3420.JPEG,31,0,0.0,0,5.969696044921875,1,217,217,1,2.5493316650390625,0.9806382451042246,5.969696044921875
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02102040/n02102040_5580.JPEG,32,0,0.0,0,5.791213274002075,1,217,217,1,2.346071720123291,0.9746923866230954,5.791213274002075
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02102040/n02102040_1102.JPEG,33,0,0.0,0,7.419944763183594,1,217,217,1,3.4765119552612305,0.9939359066041453,7.419944763183594
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02102040/n02102040_1222.JPEG,34,0,0.0,0,2.126446008682251,1,217,217,1,0.9274473190307617,0.7801788898387968,2.126446008682251
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02102040/n02102040_202.JPEG,35,0,0.0,0,4.133344531059265,1,217,217,1,2.3430099487304688,0.9504781345596096,4.133344531059265
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02102040/n02102040_2730.JPEG,36,0,0.0,0,3.849963903427124,1,217,217,1,2.360257148742676,0.9430369520144569,3.849963903427124
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02102040/n02102040_4262.JPEG,37,0,0.0,0,4.17090916633606,1,217,217,1,1.606992244720459,0.92980848230039,4.17090916633606
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02102040/n02102040_6552.JPEG,38,0,0.0,0,5.458691120147705,1,217,217,1,2.107487678527832,0.9641740226009421,5.458691120147705
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02102040/n02102040_3472.JPEG,39,0,0.0,0,2.3994736671447754,1,217,217,1,0.6532282829284668,0.7653047744397576,2.3994736671447754
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02102040/n02102040_620.JPEG,40,0,0.0,0,7.767468690872192,1,217,217,1,4.048116207122803,0.997333861322673,7.767468690872192
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02102040/n02102040_1442.JPEG,41,0,0.0,0,10.130415916442871,1,217,217,1,5.824215888977051,0.9996552303015952,10.130415916442871
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02102040/n02102040_7382.JPEG,42,0,0.0,0,5.771373510360718,1,217,217,1,3.884941577911377,0.9898222735353368,5.771373510360718
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02102040/n02102040_1830.JPEG,43,0,0.0,0,8.956313610076904,1,217,217,1,7.730642318725586,0.9997541396200558,8.956313610076904
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02102040/n02102040_682.JPEG,44,0,0.0,0,1.5046031475067139,1,217,217,1,0.389681339263916,0.5746514121370592,1.5046031475067139
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02102040/n02102040_5950.JPEG,45,0,0.0,0,5.343750953674316,1,217,217,1,3.2509260177612305,0.97793426833192,5.343750953674316
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02102040/n02102040_4410.JPEG,46,0,0.0,0,9.012549877166748,1,217,217,1,5.1810302734375,0.99938072842052,9.012549877166748
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02102040/n02102040_142.JPEG,47,0,0.0,0,1.8584914207458496,1,217,217,1,1.3831138610839844,0.7696870997893137,1.8584914207458496
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02102040/n02102040_7562.JPEG,48,0,0.0,0,5.7039715051651,1,217,217,1,4.120433330535889,0.9937858284739474,5.7039715051651
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02102040/n02102040_150.JPEG,49,0,0.0,0,7.838516473770142,1,217,217,1,4.094303131103516,0.9966106439380122,7.838516473770142
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02102040/n02102040_1980.JPEG,50,0,0.0,0,3.010155439376831,1,217,217,1,2.009636402130127,0.9330112090932127,3.010155439376831
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02102040/n02102040_5390.JPEG,51,0,0.0,0,5.270925045013428,1,217,217,1,2.1680469512939453,0.9781508188598127,5.270925045013428
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02102040/n02102040_3562.JPEG,52,0,0.0,0,5.38195276260376,1,217,217,1,2.3655691146850586,0.9612746322371107,5.38195276260376
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02102040/ILSVRC2012_val_00016582.JPEG,53,0,0.0,0,0.13961505889892578,1,217,217,1,-0.7363855838775635,0.47658219587148903,0.13961505889892578
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02102040/n02102040_671.JPEG,54,0,0.0,0,4.9427490234375,1,217,217,1,2.203974723815918,0.9742943086290697,4.9427490234375
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02102040/n02102040_1822.JPEG,55,0,0.0,0,8.9286208152771,1,217,217,1,4.719988822937012,0.999125795730062,8.9286208152771
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02102040/n02102040_4722.JPEG,56,0,0.0,0,4.402279376983643,1,217,217,1,2.61141300201416,0.967543411714326,4.402279376983643
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02102040/n02102040_3931.JPEG,57,0,0.0,0,1.6815111637115479,1,217,217,1,0.6335082054138184,0.7000721757930005,1.6815111637115479
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02102040/n02102040_791.JPEG,58,0,0.0,0,2.5295803546905518,1,217,217,1,1.0977158546447754,0.789806250759891,2.5295803546905518
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02102040/n02102040_1781.JPEG,59,0,0.0,0,3.8064637184143066,1,217,217,1,1.7592101097106934,0.9038512323027716,3.8064637184143066
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02979186/n02979186_17470.JPEG,60,0,0.0,0,8.290220022201538,1,482,482,1,5.074835300445557,0.9994699201212294,8.290220022201538
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02979186/n02979186_2312.JPEG,61,0,0.0,0,0.289290189743042,1,482,482,1,0.20422792434692383,0.4256793186177358,0.289290189743042
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02979186/n02979186_12590.JPEG,62,0,0.0,0,-1.8534507751464844,0,482,485,3,-1.2536301612854004,0.6315595415100199,1.0126996040344238
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02979186/n02979186_9232.JPEG,63,0,0.0,0,-0.5384156703948975,0,482,848,2,0.14287686347961426,0.5146769779702681,0.5384156703948975
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02979186/n02979186_13740.JPEG,64,0,0.0,0,-7.141686916351318,0,482,713,4,-4.154476642608643,0.9811489613184797,4.892319917678833
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02979186/n02979186_6390.JPEG,65,0,0.0,0,-0.10292720794677734,0,482,848,2,0.0850667953491211,0.39043450152599113,0.10292720794677734
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02979186/n02979186_21941.JPEG,66,0,0.0,0,6.007598400115967,1,482,482,1,3.365778923034668,0.9955867290444382,6.007598400115967
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02979186/n02979186_351.JPEG,67,0,0.0,0,-0.727849006652832,0,482,656,2,0.5935502052307129,0.638694861375338,0.727849006652832
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02979186/n02979186_20312.JPEG,68,0,0.0,0,10.465423107147217,1,482,482,1,5.670320987701416,0.9998604011080995,10.465423107147217
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02979186/n02979186_7492.JPEG,69,0,0.0,0,0.25701045989990234,1,482,482,1,0.6613945960998535,0.5253550067133654,0.25701045989990234
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02979186/n02979186_13742.JPEG,70,0,0.0,0,0.05321216583251953,1,482,482,1,0.6030173301696777,0.4552742410625079,0.05321216583251953
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02979186/n02979186_1561.JPEG,71,0,0.0,0,2.6281237602233887,1,482,482,1,1.7800283432006836,0.8906593800308712,2.6281237602233887
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02979186/n02979186_4032.JPEG,72,0,0.0,0,-0.9354605674743652,0,482,848,2,0.4281949996948242,0.6970174800655873,0.9354605674743652
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02979186/ILSVRC2012_val_00028911.JPEG,73,0,0.0,0,-0.9137074947357178,0,482,848,2,-0.1843559741973877,0.6114243269547824,0.9137074947357178
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02979186/n02979186_1401.JPEG,74,0,0.0,0,3.125502109527588,1,482,482,1,2.121852397918701,0.9420537115335167,3.125502109527588
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02979186/n02979186_14462.JPEG,75,0,0.0,0,-1.399519920349121,0,482,609,3,-1.9243605136871338,0.4111515785989647,1.2414021492004395
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02979186/n02979186_14440.JPEG,76,0,0.0,0,-4.829010009765625,0,482,548,5,-4.130491256713867,0.5717491383197476,0.5421686172485352
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02979186/n02979186_26822.JPEG,77,0,0.0,0,0.6710331439971924,1,482,482,1,0.17998886108398438,0.5767287010204027,0.6710331439971924
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02979186/n02979186_27262.JPEG,78,0,0.0,0,1.627333641052246,1,482,482,1,-0.28352928161621094,0.405107707749026,1.627333641052246
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02979186/n02979186_26120.JPEG,79,0,0.0,0,-0.3247087001800537,0,482,848,2,-1.3913593292236328,0.26845799749006405,0.3247087001800537
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02979186/n02979186_8751.JPEG,80,0,0.0,0,0.46674561500549316,1,482,482,1,-0.2520716190338135,0.4061103250710794,0.46674561500549316
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02979186/n02979186_14721.JPEG,81,0,0.0,0,-1.6040232181549072,0,482,848,3,-1.3472065925598145,0.5969072935736924,1.4580457210540771
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02979186/n02979186_1961.JPEG,82,0,0.0,0,1.594425916671753,1,482,482,1,-0.7633554935455322,0.4410047076848231,1.594425916671753
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02979186/n02979186_11122.JPEG,83,0,0.0,0,-0.859161376953125,0,482,848,2,-0.5294480323791504,0.5078110522196501,0.859161376953125
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02979186/n02979186_4690.JPEG,84,0,0.0,0,-1.6413681507110596,0,482,481,3,-0.8176836967468262,0.6687074177221827,1.2844784259796143
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02979186/n02979186_7060.JPEG,85,0,0.0,0,5.2102861404418945,1,482,482,1,3.5530667304992676,0.9898421542379011,5.2102861404418945
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02979186/n02979186_2172.JPEG,86,0,0.0,0,0.0012316703796386719,1,482,482,1,-0.06032586097717285,0.361792005785723,0.0012316703796386719
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02979186/n02979186_5781.JPEG,87,0,0.0,0,1.3968418836593628,1,482,482,1,-0.3728327751159668,0.5862660035777935,1.3968418836593628
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02979186/ILSVRC2012_val_00020400.JPEG,88,0,0.0,0,-1.774251937866211,0,482,848,2,-0.015848636627197266,0.8348810380589434,1.774251937866211
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n02979186/ILSVRC2012_val_00035160.JPEG,89,0,0.0,0,-2.013114094734192,0,482,848,2,-1.7661546468734741,0.7158166675814407,2.013114094734192
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n03000684/n03000684_8140.JPEG,90,0,0.0,0,9.463489055633545,1,491,491,1,4.121092796325684,0.9983126921704732,9.463489055633545
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n03000684/n03000684_8502.JPEG,91,0,0.0,0,-1.0328819751739502,0,491,595,3,-1.639660120010376,0.416130262756315,0.9139702320098877
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n03000684/n03000684_6392.JPEG,92,0,0.0,0,18.216983318328857,1,491,491,1,12.783218383789062,0.999999613290978,18.216983318328857
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n03000684/n03000684_4012.JPEG,93,0,0.0,0,11.312695264816284,1,491,491,1,7.316228866577148,0.9999551452894603,11.312695264816284
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n03000684/n03000684_10131.JPEG,94,0,0.0,0,6.648538827896118,1,491,491,1,3.577873945236206,0.9811792010342494,6.648538827896118
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n03000684/n03000684_27981.JPEG,95,0,0.0,0,12.530077457427979,1,491,491,1,7.058104515075684,0.9999312455941157,12.530077457427979
resnet50,DegradationSuite,degradation[gaussian_noise],31cbdd86ea31f8cd1e3ad46466f00ad481b3ab3df58e977c0b7c8ac223926753,n03000684/n03000684_5692.JPEG,96,0,0.0,0,23.84722089767456,1,491,491,1,17.170875549316406,0.9999999983697867,23.84722089767456
